start_station_name,lat,lng,member_casual,count,cum_percent
Eggleston Ave & 69th St,41.76889998637168,-87.6358671717699,casual,113,98.98882087856377
Hamlin Ave & Fullerton Ave,41.92027027027027,-87.72,casual,111,98.99519385621988
State St & 54th St,41.79648721045454,-87.62555199127273,casual,110,99.00150941966287
Houston Ave & 92nd St,41.72825435083333,-87.54969597092592,casual,108,99.00771015467963
Christiana Ave & Belmont Ave,41.94,-87.71,casual,107,99.01385347548327
Dauphin Ave & 87th St,41.736534232710284,-87.60125985934579,casual,107,99.01999679628692
Kostner Ave & Armitage Ave,41.92,-87.74,casual,107,99.02614011709055
Narragansett Ave & School St,41.94,-87.79,casual,107,99.0322834378942
Sacramento Blvd & Franklin Blvd,41.890855721962616,-87.70262809046729,casual,107,99.03842675869782
Halsted St & 51st St,41.801824500857144,-87.64521637990477,casual,105,99.04445525107522
Hale Ave & 107th St,41.6992104825,-87.66889980086539,casual,104,99.0504263292395
Lockwood Ave & Wrightwood Ave,41.93,-87.76,casual,103,99.05633999319068
W 103rd St & S Avers Ave,41.71,-87.72,casual,103,99.06225365714184
Francisco Ave & 47th St,41.81,-87.7,casual,101,99.06805249266677
Central Ave & Roscoe St,41.94,-87.77,casual,100,99.07379391397858
Kedzie Ave & Harrison St,41.8736101254,-87.70487648699999,casual,100,99.07953533529039
Stony Island Ave & 90th St,41.7313972756,-87.585750606,casual,100,99.0852767566022
Stewart Ave & 63rd St,41.779837094343435,-87.63477378777777,casual,99,99.09096076370089
Pulaski Rd & Armitage Ave,41.92,-87.73,casual,97,99.09652994237335
Sacramento Ave & Pershing Rd,41.82,-87.7,casual,97,99.10209912104581
Baltimore Ave & 87th St,41.737338065625,-87.54850292791667,casual,96,99.10761088550515
Pulaski Rd & Lake St,41.885684789895834,-87.7267594378125,casual,96,99.1131226499645
Lamon Ave & Armitage Ave,41.92,-87.75,casual,95,99.1185770002107
Laramie Ave & Kinzie St,41.88782866589474,-87.75557189273684,casual,95,99.12403135045693
Central Park Ave & Ohio St,41.89,-87.72,casual,94,99.12942828649003
Kilbourn & Belden,41.92,-87.74,casual,94,99.13482522252313
Avenue O & 118th St,41.683496416344084,-87.53944464989247,casual,93,99.14016474434312
Central Park Blvd & 5th Ave,41.87567763193548,-87.71547739666667,casual,93,99.14550426616312
Kilpatrick Ave & Grand Ave,41.91,-87.74,casual,93,99.15084378798309
Ashland Ave & 63rd St,41.77937481586956,-87.66485475923913,casual,92,99.15612589558995
Halsted St & 96th St,41.720636983913046,-87.6436275401087,casual,92,99.16140800319683
Stewart Ave & 83rd St,41.74371800913043,-87.6340880426087,casual,92,99.16669011080369
Pulaski Rd & Congress Pkwy,41.87439171989011,-87.72604147637362,casual,91,99.17191480419744
Washtenaw Ave & Superior St,41.89,-87.69527472527473,casual,91,99.17713949759118
Exchange Ave & 79th St,41.751722790555554,-87.552815382,casual,90,99.18230677677182
Maryland Ave & 104th St,41.71,-87.6,casual,90,99.18747405595245
Damen Ave & 51st St,41.80091376011236,-87.67466993483146,casual,89,99.19258392091996
Green St & Madison Ave*,41.88185179775281,-87.6488413,casual,89,99.19769378588748
Komensky Ave & 31st St,41.84,-87.73,casual,89,99.20280365085499
Orange & Addison,41.94,-87.82,casual,89,99.2079135158225
Vernon Ave & 75th St,41.75836387617978,-87.61413727067415,casual,89,99.21302338079
Fullerton & Monitor,41.92,-87.77,casual,88,99.21807583154441
Kedzie Ave & 45th St,41.81,-87.7,casual,88,99.2231282822988
St Louis Ave & Norman Bobbins Ave,41.79,-87.71,casual,88,99.2281807330532
California Ave & 26th St,41.84369699011494,-87.6949359791954,casual,87,99.23317576959447
Rockwell St & 57th St,41.79,-87.69,casual,87,99.23817080613574
St Louis Ave & 59th St,41.79,-87.71,casual,87,99.24316584267702
Elizabeth St & 92nd St,41.72680926164706,-87.65429077376471,casual,85,99.24804605079206
Hegewisch Metra Station,41.64851892988235,-87.54611760011765,casual,85,99.2529262589071
MTV Hubbard St,41.89,-87.68,casual,85,99.25780646702214
Latrobe Ave & Chicago Ave,41.894736567857144,-87.7568870129762,casual,84,99.26262926092406
Loomis St & 89th St,41.73243502857143,-87.65808812154762,casual,84,99.26745205482598
Oak Park & Wellington,41.93,-87.8,casual,84,99.2722748487279
Ellis Ave & 83rd St,41.74412491518073,-87.59905001156626,casual,83,99.2770402284167
Kedzie Ave & 52nd St,41.8,-87.7,casual,83,99.28180560810551
Monticello Ave & Belmont Ave,41.94,-87.72,casual,83,99.2865709877943
Marquette Ave & 89th St,41.73490134597561,-87.55980244707317,casual,82,99.29127895327
Long Ave & Belmont Ave,41.94,-87.76,casual,81,99.29592950453257
Torrence Ave & 106th St,41.70282307925926,-87.55977776,casual,81,99.30058005579512
Western Ave & Ardmore Ave,41.99,-87.69,casual,81,99.30523060705771
Central Ave & Harrison St,41.872996998750004,-87.76449824925,casual,80,99.30982374410715
Doty Ave & 111th St,41.695021259375,-87.598711481375,casual,80,99.3144168811566
Laramie Ave & Madison St,41.8802121915,-87.75535026025,casual,80,99.31901001820604
Lowell Ave & Elston Ave,41.97,-87.74,casual,80,99.3236031552555
Mozart Elementary School,41.92,-87.72,casual,80,99.32819629230495
Mulligan Ave & Wellington Ave,41.93,-87.78,casual,80,99.33278942935439
Vernon Ave & 107th St,41.7001436755,-87.612283424,casual,80,99.33738256640385
Cicero Ave & Quincy St,41.87761502113924,-87.74540536240507,casual,79,99.34191828924017
Eastlake Ter & Howard St,42.01919318518987,-87.66432981379747,casual,79,99.3464540120765
Tripp Ave & 65th St,41.770126582278486,-87.73,casual,79,99.35098973491283
Ashland Ave & Garfield Blvd,41.79286901538462,-87.66443699782052,casual,78,99.35546804353605
Lawndale Ave & Diversey Ave,41.93,-87.72,casual,78,99.35994635215927
Shabbona Park,41.94,-87.8,casual,78,99.36442466078248
Albany Ave & 16th St,41.86,-87.7,casual,77,99.36884555519258
Cicero Ave & Grace St,41.95,-87.75,casual,75,99.37315162117642
Cottage Grove Ave & 111th Pl,41.6917000592,-87.60999988093333,casual,75,99.37745768716029
Halsted St & 56th St,41.7929473016,-87.644995704,casual,75,99.38176375314414
Pulaski & Ann Lurie Pl,41.82,-87.72,casual,75,99.38606981912801
Western & 28th - Velasquez Institute Vaccination Site,41.841075086,-87.6852952976,casual,75,99.39037588511187
Clyde Ave & 87th St,41.73716631527027,-87.57271993108108,casual,74,99.3946245368826
Cottage Grove Ave & 78th St,41.75317807534247,-87.60502533246574,casual,73,99.39881577444024
Kenneth Ave & 50th St,41.8,-87.73,casual,73,99.40300701199784
Jeffery Blvd & 76th St,41.75630306208333,-87.57730643111111,casual,72,99.40714083534236
Kedzie Ave & 110th St,41.69239184708333,-87.70095863833333,casual,72,99.41127465868685
Major Taylor Trail & 124th St,41.66869902875,-87.63712865236111,casual,72,99.41540848203137
Phillips Ave & 83rd St,41.74453074916667,-87.56506647291667,casual,72,99.41954230537587
Central Ave & Madison St,41.880121999436625,-87.76323665394366,casual,71,99.42361871450726
Eberhart Ave & 91st St,41.73171596507042,-87.61317863985916,casual,71,99.42769512363864
Homan Ave & 65th St,41.78,-87.71,casual,71,99.43177153277001
Midway Orange Line,41.79,-87.74,casual,71,99.43584794190141
Washtenaw Ave & Peterson Ave,41.99,-87.7,casual,71,99.4399243510328
Milwaukee Ave & Haussen Ct,41.94,-87.72,casual,70,99.44394334595107
Spaulding Ave & Evergreen Ave,41.90985714285714,-87.71,casual,70,99.44796234086934
Spaulding Ave & North Ave,41.91,-87.71,casual,70,99.4519813357876
Meade Ave & Diversey Ave,41.93,-87.78,casual,69,99.45594291649275
State St & 123rd St,41.67065419971014,-87.62264393855072,casual,69,99.4599044971979
Archer Ave & 43rd St,41.82,-87.7,casual,68,99.46380866368993
California & 16th St,41.86,-87.7,casual,68,99.46771283018197
Hamlin Ave & 62nd Pl,41.78,-87.72,casual,68,99.471616996674
State St & Pershing Rd,41.82302836044117,-87.62657506941176,casual,68,99.47552116316602
Vincennes Ave & 75th St,41.757969073235294,-87.63120907044117,casual,68,99.47942532965806
Artesian Ave & 55th St,41.79,-87.69,casual,67,99.48327208193697
Constance Ave & 95th St,41.72225117477612,-87.57896600328358,casual,67,99.48711883421588
Greenwood Ave & 91st St,41.72844383597015,-87.5972823477612,casual,67,99.4909655864948
Stony Island Ave & 82nd St,41.746562544328356,-87.58599352089553,casual,67,99.49481233877371
Stony Island Ave & South Chicago Ave,41.75117150940299,-87.58533561925373,casual,67,99.49865909105262
Cornell Dr & Hayes Dr,41.78046306818182,-87.58501903787878,casual,66,99.50244842911842
Torrence Ave & 126th Pl,41.666307451692305,-87.55721004692309,casual,65,99.5061803529711
Virginia Ave & Catalpa Ave,41.98,-87.70461538461538,casual,65,99.50991227682377
Bennett Ave & 79th St,41.75180441796875,-87.578503616875,casual,64,99.51358678646334
Karlov Ave & Madison St,41.8816779865625,-87.727609488125,casual,64,99.5172612961029
Major Taylor Trail & 115th St,41.684939458593746,-87.645289858125,casual,64,99.52093580574245
Ashland Ave & 74th St,41.759473013333334,-87.6645136868254,casual,63,99.52455290116889
Avenue O & 134th St,41.65188055619048,-87.5396526695238,casual,63,99.52816999659534
Dauphin Ave & 103rd St,41.70728232206349,-87.60767702301588,casual,63,99.53178709202177
Greenwood Ave & 79th St,41.75129577571429,-87.59753391523809,casual,63,99.53540418744822
Homewood Ave & 115th St,41.68610284809524,-87.67136922650793,casual,63,99.53902128287466
Maplewood Ave & 59th St,41.79,-87.69,casual,63,99.5426383783011
Michigan Ave & 71st St,41.765294385555556,-87.62174716492063,casual,63,99.54625547372754
Halsted St & 73rd St,41.76162751096774,-87.64411774999999,casual,62,99.54981515494087
Kostner Ave & Lake St,41.88593029887097,-87.73539857274194,casual,62,99.55337483615419
State St & 76th St,41.75980007612903,-87.62746220919355,casual,62,99.55693451736751
Fairfield Ave & 44th St,41.81,-87.69,casual,61,99.56043678436771
Morgan St & Pershing Rd,41.823626784262295,-87.65090970557377,casual,61,99.56393905136792
Long Ave & Belden Ave,41.92,-87.76,casual,60,99.56738390415501
Pulaski Rd & 60th St,41.78,-87.72,casual,60,99.57082875694209
Washtenaw Ave & Madison St,41.88,-87.69,casual,60,99.57427360972918
Ashland Ave & 50th St,41.80301788847458,-87.66469271881355,casual,59,99.57766104830316
Cicero Ave & Wrightwood Ave,41.93,-87.75,casual,59,99.58104848687712
Evans Ave & 75th St,41.758496861694915,-87.60642244220338,casual,59,99.58443592545109
Kostner Ave & 63rd St,41.78,-87.73,casual,58,99.58776594981194
N Clark St & W Elm St,41.9,-87.63,casual,58,99.59109597417279
California Ave & Marquette Rd,41.77,-87.69,casual,57,99.59436858432052
Central Ave & Parker Ave,41.93,-87.77,casual,57,99.59764119446825
Kildare Ave & 47th St,41.81,-87.73,casual,57,99.60091380461598
Komensky Ave & 55th St,41.79,-87.72,casual,57,99.60418641476372
Mason Ave & Belmont Ave,41.94,-87.77,casual,57,99.60745902491145
MLK Jr Dr & 83rd St,41.74311199736842,-87.61480239754385,casual,57,99.6107316350592
Racine Ave & 109th Pl,41.69,-87.65,casual,57,99.61400424520693
Halsted St & 111th St,41.69637659428572,-87.642408298571425,casual,56,99.61721944114153
Kenton Ave & Madison St,41.88070395625,-87.74102930375,casual,56,99.62043463707614
La Villita Park (Albany/30th),41.84,-87.7,casual,56,99.62364983301076
Altgeld Gardens,41.65673876909091,-87.598810824,casual,55,99.62680761473226
Halsted St & 69th St,41.769059416000005,-87.64461273781818,casual,55,99.62996539645376
South Chicago Ave & 83rd St,41.74392876581818,-87.57521920745455,casual,55,99.63312317817525
Western Blvd & 49th St,41.802181818181815,-87.68,casual,55,99.63628095989675
Ashland Ave & 78th St,41.758570863888885,-87.66488047537037,casual,54,99.63938132740513
Halsted St & 104th St,41.70515908,-87.64242383777777,casual,54,99.6424816949135
Ewing Ave & Burnham Greenway,41.714821753207545,-87.53813578773585,casual,53,99.64552464820876
Hamlin Ave & Montrose Ave,41.96,-87.72,casual,53,99.64856760150403
Hyde Park Blvd & 55th St,41.79811320754717,-87.58150943396227,casual,53,99.65161055479929
Loomis Blvd & 84th St,41.74085368698113,-87.65719753943397,casual,53,99.65465350809455
Richmond St & Lincoln Ave,41.99,-87.7,casual,53,99.6576964613898
Vincennes Ave & 104th St,41.70493148830189,-87.65692615207547,casual,53,99.66073941468507
East End Ave & 87th St,41.73680353176471,-87.58280824843138,casual,51,99.6636675395541
Eberhart Ave & 131st St,41.66185054823529,-87.6125222472549,casual,51,99.66659566442311
Loomis St & Lexington St*,41.87217527666667,-87.66152751235295,casual,51,99.66952378929214
Washtenaw Ave & Devon Ave,42,-87.7,casual,51,99.67245191416116
Campbell Ave & 51st St,41.8,-87.69,casual,50,99.67532262481707
Jonathan Y Scammon Public School,41.94,-87.73,casual,50,99.67819333547297
Racine Ave & 65th St,41.7775983458,-87.65428326520001,casual,50,99.68106404612888
Throop St & 52nd St,41.799662497199996,-87.6571953776,casual,50,99.68393475678478
Milwaukee Ave & School St,41.94,-87.73,casual,49,99.68674805322757
Western Ave & Lake St,41.88,-87.69,casual,49,99.68956134967036
California Ave & 36th St,41.83,-87.69,casual,48,99.69231723190003
Eggleston Ave & 92nd St,41.72770164958333,-87.63464556125,casual,48,99.6950731141297
Western Ave & Jarvis Ave,42.02,-87.69,casual,48,99.69782899635936
Kostner Ave & Adams St,41.8779231987234,-87.73591182829787,casual,47,99.70052746437592
Monticello Ave & Chicago Ave,41.9,-87.72,casual,47,99.70322593239247
Cicero Ave & Flournoy St,41.87213258782609,-87.74663418956521,casual,46,99.7058669861959
Oketo Ave & Addison St,41.94130434782608,-87.81,casual,46,99.70850803999933
Damen Ave & 33rd St,41.83,-87.68,casual,44,99.71103426537653
Elizabeth St & 47th St,41.80839698340909,-87.65653027090909,casual,44,99.71356049075372
Halsted St & 59th St,41.78755166045455,-87.64487481795454,casual,44,99.71608671613093
Kedzie Ave & Argyle St,41.97,-87.71,casual,44,99.71861294150813
Oglesby Ave & 100th St,41.71338307772727,-87.56584651045455,casual,44,99.72113916688532
Racine Ave & 61st St,41.78318710181818,-87.65436856431818,casual,44,99.72366539226252
Francisco Ave & Hollywood Ave,41.98,-87.7,casual,43,99.7261342034266
Spaulding Ave & 63rd St,41.78,-87.71,casual,43,99.728603014590675
Hoyne Ave & 34th St,41.83,-87.68,casual,42,99.73101441154164
Pulaski Rd & Fullerton Ave,41.92,-87.73,casual,42,99.7334258084926
Robert Fulton Elementary School,41.8,-87.67,casual,42,99.73583720544356
Woodlawn Ave & 75th St,41.75916968642857,-87.59575415809525,casual,42,99.73824860239452
Rhodes Ave & 71st St,41.7660011197561,-87.61172415951219,casual,41,99.74060258513236
Commercial Ave & 100th St,41.71331573175,-87.55111065074999,casual,40,99.74289915365708
Laramie Ave & Gladys Ave,41.87727932525,-87.75602180475,casual,40,99.74519572218182
Rockwell Ave & Touhy Ave,42.01,-87.6995,casual,40,99.74749229070653
Wabash Ave & 83rd St,41.7435130245,-87.6228164025,casual,40,99.74978885923126
Eli Whitney Public School,41.84,-87.72974358974359,casual,39,99.75202801354285
Kedzie Ave & 104th St,41.7,-87.7,casual,39,99.75426716785447
May St & 69th St,41.768947178205124,-87.65294182051282,casual,39,99.75650632216609
Central Park Ave & Douglas Blvd,41.86,-87.72,casual,38,99.75868806226457
Hamlin Ave & Grand Ave,41.9,-87.72,casual,38,99.76086980236305
Harlem Ave & Grace St,41.95,-87.81,casual,38,99.76305154246154
Harold Washington Park,41.8,-87.58,casual,38,99.76523328256003
Keystone Ave & North Ave,41.91,-87.73,casual,38,99.76741502265853
Whipple St & Roosevelt Rd,41.87,-87.7,casual,37,99.76953934854389
Bradley Park,41.717883638055554,-87.56459717444444,casual,36,99.77160626021615
Meade Ave & Addison St,41.95,-87.78,casual,36,99.77367317188839
Karlov Ave & Kamerling Ave,41.91,-87.73,casual,35,99.77568266934753
Kenton Ave & Palmer St,41.92,-87.74,casual,35,99.77769216680666
Milwaukee Ave & Addison St,41.95,-87.73942857142856,casual,35,99.7797016642658
Sacramento Ave & Devon Ave,42,-87.7,casual,35,99.78171116172493
Hyde Park Blvd & 53rd St,41.8,-87.58058823529412,casual,34,99.78366324497094
Keystone Ave & Irving Park Rd,41.95,-87.73,casual,34,99.78561532821696
Kildare Ave & 26th St,41.84,-87.73,casual,34,99.78756741146297
Kildare Ave & 55th St,41.79,-87.73,casual,34,99.78951949470898
Richmond St & 59th St,41.79,-87.7,casual,34,99.79147157795501
Ada St & 113th St,41.694933413939395,-87.65814465666666,casual,33,99.7933662469879
Central Park & Augusta Blvd,41.9,-87.72,casual,33,99.7952609160208
Halsted St & 63rd St,41.77940324666667,-87.64448629575757,casual,33,99.7971555850537
Lafayette Ave & 95th St,41.72,-87.62121212121212,casual,33,99.7990502540866
Kilbourn Ave & Fullerton Ave,41.92,-87.74,casual,32,99.80088750890637
Kildare & Cermak,41.85,-87.73,casual,32,99.80272476372616
Michigan Ave & 114th St,41.6870156278125,-87.621076066875,casual,32,99.80456201854594
Greenwood Ave & 97th St,41.71871607967742,-87.5970050616129,casual,31,99.80634185915261
Lamon Ave & Chicago Ave,41.89967741935484,-87.75,casual,31,99.80812169975927
Narragansett & McLean,41.92,-87.79,casual,31,99.80990154036591
Sacramento Ave & 25th St,41.85,-87.7,casual,31,99.81168138097259
Tripp Ave & 31st St,41.84,-87.73,casual,31,99.81346122157925
Keeler Ave & Roosevelt Rd,41.87,-87.73,casual,30,99.81518364797279
Kimbark Ave & 67th St,41.77,-87.59,casual,30,99.81690607436633
Leamington Ave & Hirsch St,41.91,-87.75,casual,30,99.81862850075987
Western Ave & Devon Ave,42,-87.69,casual,30,99.82035092715343
Albany Ave & Douglas Blvd,41.86,-87.7,casual,29,99.82201593933384
Avenue L & 114th St,41.69,-87.54,casual,29,99.82368095151428
Campbell Ave & Montrose Ave (Temp),41.96154476896552,-87.69301953965517,casual,29,99.8253459636947
Kildare Ave & Division St,41.9,-87.73,casual,29,99.82701097587511
Lawndale Ave & 16th St,41.86,-87.72,casual,29,99.82867598805555
Nordica & Medill,41.92,-87.8,casual,29,99.83034100023596
Roscoe & Harlem,41.94,-87.81,casual,29,99.8320060124164
Summit Ave & 86th St,41.73784971275862,-87.64489439586207,casual,29,99.83367102459682
Bloomingdale Ave & Harlem Ave,41.91,-87.81,casual,28,99.83527862256413
Elizabeth St & 59th St,41.78973642107143,-87.654700905,casual,28,99.83688622053144
Kedzie Ave & 61st Pl,41.78,-87.7,casual,28,99.83849381849875
Lockwood Ave & Diversey Ave,41.93,-87.76,casual,28,99.84010141646606
Yates Blvd & 93rd St,41.72616512821429,-87.56628297321429,casual,28,99.84170901443335
Spaulding Ave & 16th St,41.86,-87.71,casual,27,99.84325919818755
Springfield Ave & 47th St,41.81,-87.72,casual,27,99.84480938194173
Major Ave & Bloomingdale Ave,41.91,-87.77,casual,26,99.84630215148282
Marshfield Ave & 59th St,41.78681450692308,-87.66620482423076,casual,26,99.84779492102388
Walden Pkwy & 103rd St,41.71,-87.67,casual,26,99.84928769056495
Wentworth Ave & 104th St,41.70531187807693,-87.62919040230769,casual,26,99.85078046010602
Woodlawn & 103rd - Olive Harvey Vaccination Site,41.71,-87.59,casual,26,99.8522732296471
Calumet Ave & 71st St,41.7655059644,-87.6169247696,casual,25,99.85370858497504
Christiana Ave & Archer Ave,41.81,-87.71,casual,25,99.855143940303
Lavergne Ave & 46th St,41.81,-87.75,casual,25,99.85657929563095
Long Ave & North Ave,41.91,-87.76,casual,25,99.8580146509589
Plainfield & Irving Park,41.95,-87.83,casual,25,99.85945000628685
Sacramento Blvd & Fulton Ave,41.89,-87.7,casual,25,99.8608853616148
California Ave & Ogden Ave,41.86,-87.7,casual,24,99.86226330272964
Carpenter St & 63rd St,41.77987925708334,-87.65090234791667,casual,24,99.86364124384448
Menard Ave & Dakin St - midblock,41.95,-87.77,casual,24,99.86501918495931
Troy Ave & 27th St,41.84,-87.7,casual,24,99.86639712607415
Kedzie Ave & 54th St - SE,41.79,-87.7,casual,23,99.86771765297587
Lorel Ave & Grand Ave,41.92,-87.76,casual,23,99.86903817987758
Mozart St & Jackson Blvd,41.88,-87.7,casual,23,99.8703587067793
Augusta Blvd & Laramie Ave,41.9,-87.76,casual,22,99.87162181946789
Avers Ave & Irving Park Rd,41.95,-87.72090909090909,casual,22,99.8728849321565
California Ave & Touhy Ave - NW,42.01,-87.7,casual,22,99.87414804484509
Lake Shore Dr & Hayes Dr,41.78,-87.57,casual,22,99.87541115753369
NewHastings,41.92461739590909,-87.68885062727273,casual,22,99.87667427022228
Rockwell St & 63rd St,41.78,-87.69,casual,22,99.87793738291089
Laramie Ave & Fullerton Ave,41.92,-87.76,casual,21,99.87914308138637
Lavergne Ave & Division St,41.9,-87.75,casual,21,99.88034877986185
Menard Ave & Division St,41.9,-87.77,casual,21,99.88155447833734
Sacramento Ave & Greenleaf Ave,42.01,-87.7,casual,21,99.88276017681281
Woodlawn Ave & 63rd St N,41.78,-87.6,casual,21,99.8839658752883
Newcastle Ave & Belden Ave,41.92,-87.8,casual,20,99.88511415955065
Wood St & 103rd St,41.71,-87.67,casual,20,99.88626244381301
Avers Ave & Archer Ave,41.8,-87.72,casual,19,99.88735331386226
California Ave & Devon Ave - NW,42,-87.7,casual,19,99.8884441839115
Damen Ave & 74th St,41.75927079473684,-87.67363728157895,casual,19,99.88953505396074
Laramie Ave & Belmont Ave,41.94,-87.75947368421053,casual,19,99.89062592401
Pulaski Rd & 44th St,41.81,-87.72,casual,19,99.89171679405923
South Chicago Ave & Elliot Ave,41.74734538631579,-87.58003363105263,casual,19,99.89280766410849
State ST & 42nd St,41.82,-87.63,casual,19,99.89389853415773
Troy St & Jackson Blvd,41.88,-87.7,casual,19,99.89498940420697
Homan Ave & Fillmore St,41.87,-87.71,casual,18,99.8960228600431
Kimball Ave & Carmen Ave,41.97,-87.71,casual,18,99.89705631587921
Laramie Ave & Grand Ave,41.92,-87.76,casual,18,99.89808977171535
Marquette Ave & 79th St,41.75,-87.56,casual,18,99.89912322755148
Martin Luther King Dr & 111th St,41.69,-87.61,casual,18,99.90015668338759
Woodlawn Ave & 63rd St - NE,41.78,-87.6,casual,18,99.90119013922373
Ashland Ave & 66th St,41.77407235705882,-87.66380937,casual,17,99.90216618084673
Cicero Ave & North Ave,41.91,-87.75,casual,17,99.90314222246974
Homewood Ave & Monterey Ave,41.69,-87.67,casual,17,99.90411826409274
Kedvale Ave & Avondale Ave,41.95,-87.73,casual,17,99.90509430571576
McCormick Blvd & Devon Ave,42,-87.71,casual,17,99.90607034733875
Nagle Ave & Belmont Ave,41.94,-87.79,casual,17,99.90704638896177
Rockwell & Division,41.9,-87.69,casual,17,99.9080224305848
Avondale Ave & Addison St,41.95,-87.72,casual,16,99.90894105799467
Drake Ave & Leland Ave,41.97,-87.72,casual,16,99.90985968540456
Kildare Ave & Chicago Ave,41.9,-87.73,casual,16,99.91077831281446
Kostner Ave & North Ave,41.91,-87.74,casual,16,99.91169694022433
Sawyer Ave & Lawrence Ave,41.97,-87.71,casual,16,99.91261556763423
Cicero Ave & Cortland St - midblock,41.92,-87.75,casual,15,99.913476780831
Cicero Ave & Roscoe St,41.94,-87.75,casual,15,99.91433799402778
Fullerton Ave & Narragansett Ave,41.92,-87.79,casual,15,99.91519920722455
N Narragansett Ave & Grand Ave,41.92,-87.78266666666667,casual,15,99.91606042042132
St Louis Ave & Berteau Ave,41.96,-87.72,casual,15,99.91692163361809
Steelworkers Park,41.74,-87.53,casual,15,99.91778284681486
Western Ave & 92nd Pl,41.73,-87.68,casual,15,99.91864406001163
Wood St & 47th St,41.81,-87.67,casual,15,99.91950527320842
Central Ave & Corcoran Pl,41.89,-87.76857142857142,casual,14,99.92030907219205
Grand Ave & North Ave,41.91,-87.73428571428572,casual,14,99.92111287117571
Karlov Ave & Milwaukee Ave,41.94,-87.73,casual,14,99.92191667015936
Kedzie Ave & 58th St,41.79,-87.7,casual,14,99.92272046914302
Spaulding Ave & Bryn Mawr Ave,41.98,-87.71,casual,14,99.92352426812667
Spaulding Ave & Foster Ave,41.98,-87.71,casual,14,99.92432806711032
Western Ave & 28th St,41.841517519285716,-87.68514930071429,casual,14,99.92513186609398
Western Ave & 62nd St,41.78,-87.68,casual,14,99.92593566507763
Austin Ave & Roscoe St,41.94,-87.78,casual,13,99.92668204984817
Chopin Park,41.94,-87.76,casual,13,99.9274284346187
Cicero Ave & Altgeld St,41.93,-87.75,casual,13,99.92817481938924
Kolin Ave & Archer Ave,41.8,-87.73,casual,13,99.92892120415976
North Ave & New England Ave,41.91,-87.8,casual,13,99.92966758893031
Western Ave & 96th St,41.72,-87.68,casual,13,99.93041397370085
Avers Ave & Ogden Ave,41.85,-87.72,casual,12,99.93110294425827
Bell Ave & 95th St,41.72,-87.68,casual,12,99.93179191481568
Menard Ave & Grand Ave,41.92,-87.77,casual,12,99.9324808853731
Oketo Ave & Belmont Ave,41.94,-87.81,casual,12,99.93316985593052
Pulaski & 52nd,41.8,-87.72,casual,12,99.93385882648793
Pulaski Rd & 51st Rd,41.8,-87.72,casual,12,99.93454779704535
Albany Ave & 63rd St,41.78,-87.7,casual,11,99.93517935338964
Hoyne Ave & 110th Pl,41.69,-87.67,casual,11,99.93581090973395
Jensen Park,41.96454545454545,-87.72,casual,11,99.93644246607825
Kedvale Ave & Addison St,41.95,-87.73,casual,11,99.93707402242255
Kedzie Ave & 54th St - SW,41.8,-87.7,casual,11,99.93770557876684
Komensky Ave & 59th St,41.79,-87.72,casual,11,99.93833713511114
Leclaire Ave & Division St,41.9,-87.75,casual,11,99.93896869145544
Melvina Ave & Belmont Ave,41.94,-87.78,casual,11,99.93960024779975
Menard Ave & North Ave,41.91,-87.77,casual,11,99.94023180414405
Olive Harvey College,41.70954418363636,-87.59022229454546,casual,11,99.94086336048834
Parkside Ave & Armitage Ave,41.92,-87.77,casual,11,99.94149491683264
Sacramento Blvd & Polk St,41.87,-87.7,casual,11,99.94212647317694
Tripp Ave & 15th St,41.86,-87.73,casual,11,99.94275802952124
Abbott Park,41.72,-87.62,casual,10,99.94333217165241
Austin Ave & Wrightwood Ave,41.93,-87.78,casual,10,99.9439063137836
Campbell Ave & Pratt Blvd,42.01,-87.69,casual,10,99.94448045591479
Cicero Ave & Wellington Ave,41.94,-87.75,casual,10,99.94505459804597
Greenwood Ave & Lake Park Ave,41.82,-87.6,casual,10,99.94562874017716
Kostner Ave & Diversey Ave,41.93,-87.74,casual,10,99.94620288230833
Linder Ave & Belmont Ave,41.94,-87.76,casual,10,99.9467770244395
Neva Ave & Grand Ave,41.92,-87.801,casual,10,99.94735116657068
Western Ave & 100th St,41.71,-87.68,casual,10,99.94792530870187
Christiana Ave & 55th St,41.79,-87.71,casual,9,99.94844203661994
Claremont Ave & 71st St,41.76,-87.68,casual,9,99.94895876453799
Kedzie Ave & 63rd St,41.78,-87.7,casual,9,99.94947549245606
Kedzie Ave & 64th St - SW,41.78,-87.7,casual,9,99.94999222037411
Kedzie Ave & Archer Ave,41.81,-87.7,casual,9,99.95050894829218
Komensky Ave & 26th St,41.84,-87.73,casual,9,99.95102567621025
Lawndale Ave & 23rd St,41.85,-87.72,casual,9,99.95154240412832
Narragansett Ave & Fullerton Ave,41.92,-87.78222222222223,casual,9,99.95205913204637
Prairie Ave & 47th St - midblock,41.81,-87.62,casual,9,99.95257585996444
Racine Ave & 76th,41.76,-87.65111111111112,casual,9,99.9530925878825
S Michigan Ave & E 118th St,41.68,-87.62,casual,9,99.95360931580056
Walden Pkwy & 99th St,41.71,-87.67,casual,9,99.95412604371863
532 E 43rd St,41.82,-87.61,casual,8,99.95458535742358
California Ave & Devon Ave - NE,42,-87.7,casual,8,99.95504467112852
